,movieid,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1
21490,88574,113073,45517,121133,6982,3555,109684,112138,114552,588,1566,8693,1216,5953,5419,57692,2701,100232,8748,73117,62155
21491,88576,86210,53849,4826,112923,47306,108493,7111,113083,113073,57991,1898,107903,96664,90312,2427,98072,107460,3670,6439,3836
21492,88578,2893,69448,1117,95705,6052,107601,8705,697,87761,8812,93939,108046,127001,72,111303,26707,1140,111624,112961,6209
21493,88580,58452,74113,70334,101536,6076,47646,85332,26074,1584,98755,113543,71497,63629,46790,7393,4329,1650,26082,87403,5818
21494,88589,77682,3857,86277,109199,4469,112066,60941,114550,103219,102469,90052,230,5311,2389,75414,99061,120454,5755,72929,80295
21495,88591,94556,86059,95021,108041,1925,6833,114017,114040,82235,4361,68976,86263,92448,52942,103135,110119,4804,112911,122942,59273
21496,88593,4579,47918,117752,5985,79929,111632,1216,129348,60827,90281,80779,88672,116600,5966,5094,101952,106214,3259,108156,5221
21497,88595,8705,90960,108046,85440,5985,8812,88061,126510,45134,7220,2943,73117,85861,117527,76089,1216,77421,72344,1006,76291
21498,88597,7298,88028,100141,8812,65660,89126,80779,4378,1117,109000,71688,54378,53406,106214,98162,1216,1547,76173,112800,6202
21499,88599,8748,6404,588,4644,131122,73117,6529,1353,1566,6154,121133,109359,77682,301,1216,44255,1907,95875,45517,5802
21500,88601,2893,5106,5170,6838,57041,122859,102174,588,6081,71444,4571,83264,108046,120518,56432,5583,6442,116945,106160,76066
21501,88603,113205,79467,89616,87992,117541,121031,106170,103101,98509,90815,83556,117883,96805,128987,5840,85323,89618,69255,91556,88839
21502,88605,88028,8705,1117,83558,8812,54826,43899,118274,71444,84446,113374,89016,8900,88061,96227,80295,82097,109524,86671,128622
21503,88607,3880,85910,7336,121055,93790,120928,119440,125902,92027,5669,6202,99389,1309,70423,95021,65603,26125,65660,108248,26392
21504,88633,111303,109359,87761,95151,5863,6779,6052,88094,114721,110508,76189,100270,112138,58452,88065,98458,8705,1865,126409,100246
21505,88638,69448,94419,80295,26707,5350,87010,98162,103253,85894,79539,6838,71444,125271,87761,65603,1006,5465,1117,122250,100054
21506,88640,6580,5674,4853,8729,6806,5831,1069,93669,121993,90960,77896,953,90017,6197,454,107445,54067,88129,88839,115664
21507,88642,82235,105709,89482,26197,6822,87047,127001,48833,83,2997,58381,86442,80986,26308,46976,111659,8812,2943,111667,347
21508,88646,117527,88028,26346,71688,5119,60941,66718,83558,110627,129784,96401,52528,2943,71693,130066,89016,73117,116913,82641,117572
21509,88649,86815,92120,131122,1907,2687,7567,588,1360,43971,104406,119,3259,109524,43930,8748,90960,117586,82235,55245,55098
21510,88652,85691,77682,86785,5802,50641,6546,25746,93952,86671,5966,84455,5040,8505,69336,117752,73826,82370,58898,88382,72587
21511,88654,50641,48,2123,53133,119563,230,26282,2687,1032,5966,5485,201,78557,95705,86815,112261,123107,8828,112381,58373
21512,88670,99317,72,6202,915,108046,119563,26448,98613,70334,99367,106214,278,131241,897,104076,107928,89554,73266,87105,102469
21513,88672,129348,80779,5985,1216,89774,5094,108156,126184,6546,6012,106214,116600,52724,69187,50641,5221,70817,2149,60106,76238
21514,88674,98059,7287,6546,89222,8595,94833,77538,60827,3045,47918,116600,84766,50641,106214,112477,117752,120518,3494,116539,939
21515,88676,96653,86290,6780,101904,48242,4515,94429,101947,128684,25759,100581,7225,6375,82017,86985,55167,6524,84236,3625,63836
21516,88678,82235,70661,95600,58381,53133,26346,915,26707,128622,86513,81831,97823,73117,99314,102792,7942,71688,854,130964,101243
21517,88680,5904,6202,1364,84504,91805,4964,121733,65315,115460,59922,71899,80779,72159,630,5946,47274,61628,7382,131060,854
21518,88682,8755,102852,8962,68128,112275,96941,92670,1749,4961,103081,6278,116600,62237,4515,5485,119621,1579,113126,96058,108001
21519,88688,98511,113126,4079,2354,81903,100397,110482,5669,60231,6779,388,117574,83803,113261,3627,130784,95036,4552,313,49050
21520,88690,5865,105275,120454,50064,99539,114146,51077,78461,129937,99733,5329,77336,108282,100810,5784,4859,6396,7116,3505,3708
21521,88692,50641,939,71693,5040,5985,84455,72587,86815,80295,47165,2639,94969,2943,117752,86785,26119,126150,1216,79929,4631
21522,88694,101904,59478,6144,96606,86290,26003,1289,94429,83310,105257,56580,89596,106407,25885,108220,116742,114627,95613,108516,99693
21523,88697,112066,98797,71823,8812,54826,103210,1117,58381,53161,230,4393,536,117527,58452,91169,116885,119929,74426,837,128578
21524,88699,100093,95875,112640,3895,59315,5094,91766,76063,108156,4990,101180,5621,65682,109850,102125,47626,95705,111659,786,99014
21525,88701,89085,1006,8895,58381,6074,1940,116539,7915,110673,94280,201,88495,45730,89613,118458,90876,97988,107863,7775,99402
21526,88704,97744,83086,97002,1592,89386,116770,108001,5508,90405,6365,89002,127019,94663,55167,90963,65667,94833,98239,108493,70703
21527,88706,97823,986,2565,121184,89016,58452,53133,130066,80295,158,5071,66718,4631,131122,101262,121483,3857,96401,95705,55555
21528,88724,5071,5271,8847,8962,4961,104636,125387,97455,118462,66854,80086,83558,81184,101648,129454,116859,62237,58898,2472,106214
21529,88726,7220,108046,100564,117572,66302,25775,8705,129348,88028,88061,8900,3481,117586,111946,89016,77788,2589,88518,784,8812
21530,88734,106214,80779,65603,88028,99389,60106,47918,117752,89774,120518,116539,116600,5094,88672,76238,26194,89554,5221,1216,5985
21531,88740,77240,8766,47918,108156,77264,4808,5094,4643,120518,5802,46372,53554,5040,45531,3494,5991,4390,131088,89222,4432
21532,88742,47918,116539,2847,88065,6546,120928,6259,8933,3045,117752,45531,79929,8942,65603,100103,7808,84983,7287,77896,106214
21533,88744,84799,1306,7163,102749,112623,90017,90866,102178,6365,1006,4889,5831,92106,2722,105439,103,61961,2476,3510,52806
21534,88746,4016,2123,48,2687,1282,588,45440,1907,364,709,1566,6889,7374,131027,97913,85770,5465,2018,4570,595
21535,88748,3035,8693,71748,93918,115653,115973,80292,25959,4785,92154,3735,4274,4098,90522,2313,26611,3668,8898,45517,1227
21536,88750,91805,5335,109359,2472,8834,61695,4081,8694,26108,85403,112138,447,5106,4764,90777,125263,51903,95167,3481,120518
21537,88752,25937,87867,783,99246,104076,2123,4162,7193,1566,119615,2539,5804,4016,52287,92829,69945,588,45517,7306,8748
21538,88754,8900,129784,99014,108046,109359,78557,89016,121735,113374,88028,91562,6857,112800,115556,82641,85440,116487,76173,110326,66302
21539,88756,111659,82235,1806,26346,128622,101952,110765,76056,53133,48833,86815,347,531,113378,1,8541,80924,120936,5629,99014
21540,88759,77682,86671,60941,88129,61100,8959,55073,54826,103741,66718,128578,4808,70377,62203,6194,45730,79473,43971,85440,96302
21541,88761,101640,259,121451,44582,118274,104231,116487,100141,3920,88028,55073,25764,107458,5767,59016,76238,5678,81398,131254,129777
21542,88764,1083,109423,72356,68486,113707,8811,117454,103883,113632,6747,131092,8541,1021,3302,108983,6570,6531,4990,5629,1396
21543,88766,96653,63273,5981,3711,74115,2354,99560,48235,60106,78957,7343,6807,99474,82335,115602,5927,7941,92382,3199,2364
21544,88785,116539,76173,114376,87796,85440,98162,51903,26435,77421,81548,5071,5945,93733,109000,49902,6562,7220,89016,112946,129337
21545,88788,106214,89069,81831,201,69448,80337,6209,73778,76291,4259,93669,8895,105865,61707,82356,59922,92006,1514,102174,94280
21546,88796,76063,3895,3259,117065,109569,95875,2123,26101,2006,77682,90866,588,90960,49494,6209,5350,3004,116947,2687,82235
21547,88801,80779,80862,108052,129348,8705,99389,26519,854,98162,6202,120629,116913,1547,126793,4694,81138,80109,65660,72235,103406
21548,88810,201,6031,86815,86785,5966,60827,82063,3259,98200,50641,99043,4579,3045,53554,4808,47918,116600,939,5985,2331
21549,88812,2123,4016,57041,2701,2687,588,4162,108156,73117,4990,85770,1216,89774,5804,88028,1566,104076,212,81562,6889
21550,88814,6546,7231,8679,104743,92424,7287,360,95967,3711,843,50641,77538,116539,1587,131088,1180,84880,58381,101952,8595
21551,88816,1907,2687,6889,86815,783,1566,48,588,47165,77682,45517,87446,83912,111659,68872,364,84637,1282,6154,932
21552,88821,230,58452,4469,3711,111659,26074,120132,71416,58373,99238,112066,109364,277,462,31026,91805,100161,116600,65882,95705
21553,88823,4579,108156,101952,106214,49035,99389,939,90514,5094,116539,1216,69448,95875,91805,5985,104011,119950,84983,2829,109680
21554,88833,83056,82911,112842,88491,47740,25826,7049,116181,80954,25868,7826,108046,76722,71104,123316,85792,110854,64930,116177,588
21555,88835,121103,54652,58452,7484,108879,88127,5106,1288,71404,99371,101904,96662,79348,111329,4039,3711,6740,81524,101947,72356
21556,88837,82641,98325,111587,67792,57709,43899,88028,5106,95982,116539,108046,8812,8689,1592,123553,8900,108156,78557,82235,8705
21557,88839,108046,83337,8812,126510,88028,8900,106064,60941,8705,96227,85440,111946,77788,5985,122851,117527,88061,25970,112171,125884
21558,88857,8705,8694,91805,61695,2123,8812,3326,110603,98378,26435,106214,26724,107958,5863,47028,8834,128578,82097,3259,106676
21559,88877,62718,8808,130066,91805,70802,109359,4700,6266,105463,26346,700,131122,86785,72263,85261,837,1896,106214,91112,4329
21560,88879,57041,91288,103210,1580,70305,112640,90460,5837,2613,108503,117358,130508,4990,3889,6209,71135,2701,62081,71057,74731
21561,88886,8720,2440,105865,107462,113692,84775,118916,117586,61646,1317,5162,106785,88069,83558,81398,53841,6416,8755,129775,91562
21562,88889,117752,76238,6546,106214,5985,108156,4808,4579,50641,116913,116539,86785,128534,88672,119563,82641,564,126184,1180,104011
21563,88894,117527,5221,58452,130066,8705,98217,110535,88028,26346,126510,89016,128622,79590,129784,117752,95705,691,108046,73117,2906
21564,88899,131122,26346,8748,84455,3711,4992,6226,7067,115166,73513,6404,124843,95705,94969,77682,110320,52037,109684,48774,58111
21565,88901,3895,4961,80337,6365,107096,121733,93859,116487,78557,94681,100032,87059,8898,8900,5285,8812,47446,100567,122254,83558
21566,88911,54272,45517,111659,6245,3089,5027,82167,5422,44399,145,126560,73804,174,4743,8748,87446,1018,60259,7322,117586
21567,88925,8989,57291,7625,3437,7053,5106,99371,2135,8818,6028,116799,6570,99101,98344,58740,84125,938,89401,45845,7268
21568,88932,104552,90154,93709,71252,2267,86778,43679,80295,130050,51709,1330,115465,130219,59315,86298,102070,104226,90345,107462,107032
21569,88934,106214,120621,127001,91169,129068,110968,1721,4259,87589,76056,108046,8533,4191,111667,89069,64957,347,83457,3719,82378
21570,88950,48,1907,588,119147,1695,109173,53133,58452,121594,96401,8828,94969,26119,126180,98217,93504,6788,86815,131122,26346
21571,88954,116539,86298,104076,131250,95600,74107,115556,83337,2943,103052,83264,124857,111040,3895,80141,73881,98378,131070,112175,26324
21572,88957,26346,1216,95875,3326,87356,6889,5350,1907,8748,2687,5145,6442,4658,588,4259,4853,97913,78170,6404,85770
21573,88959,6546,53554,119440,8933,3045,120928,98755,50641,5985,47918,48239,73822,7808,5094,9002,67784,87785,2149,7287,86785
21574,88961,112640,107445,8677,78557,70824,1479,4990,71404,26074,74342,2123,79830,59184,71416,93520,108156,5221,89774,59315,2893
21575,88971,1907,45517,104249,588,93295,88973,2687,85770,6889,783,48414,1566,80797,73017,2701,2993,6967,4853,88284,84637
21576,88973,8766,7287,69118,26388,5094,1069,88971,105279,2203,3464,69981,627,5802,93295,44255,46372,3334,5966,96131,87785
21577,88975,91537,108953,92781,109489,76089,102828,4315,25792,5162,112404,7263,126180,80230,99434,60546,99474,106866,70507,99613,79588
21578,88977,83337,73240,99389,26194,80779,88061,26519,109000,1749,96569,6202,88028,96227,7738,26448,6033,7621,85440,106214,128546
21579,88979,130066,26346,83158,110673,6404,110765,691,80586,70802,100161,6570,116859,128622,98200,84252,131122,58452,98067,8748,68244
21580,88989,69438,89592,55434,1592,78170,1749,2476,850,5712,79473,89347,4964,5166,114376,96302,88061,25824,69448,84450,59922
21581,88991,93914,26707,104406,26346,121055,131122,117572,915,125569,96401,97823,83920,5685,119629,95600,88382,117527,97688,115531,230
21582,88993,2276,88106,87033,80295,93669,82235,98109,98911,113707,109362,88796,6911,92027,88756,66323,112473,26707,108529,1587,3028
21583,88998,85691,8812,117752,63007,123107,80779,89016,60827,85894,69429,1286,31026,96227,2906,1749,60411,6571,119303,72276,80864
21584,89000,26346,84446,73117,5221,2943,88028,8541,96227,6404,8812,57709,85440,82641,1585,1006,4259,82235,131122,6202,6570
21585,89002,86785,6546,88065,5040,117752,8933,5170,50641,47918,53554,5802,119627,77896,89222,119950,94777,697,89774,1545,80405
21586,89007,115869,127264,82641,89598,112594,87061,460,1117,119950,91562,7176,1040,95510,107194,90866,1547,4859,5548,25800,66718
21587,89010,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
21588,89014,85175,25792,79539,69498,121133,5465,91749,102174,94412,46954,1728,94839,7485,76132,26095,102012,49902,5178,81359,86758
21589,89016,88028,110535,85440,117527,117586,117572,117752,60941,88419,5518,82235,97823,124657,79590,71688,113374,71693,129784,96227,2157
21590,89018,3326,117752,1680,85175,1409,6090,3821,539,6154,53161,26483,93210,4246,78703,6245,70802,1896,1363,83158,91223
21591,89021,26346,71688,88028,26448,126510,4694,915,73117,78715,129784,1286,93037,117752,88166,85440,5071,128534,2943,98217,128622
21592,89023,97823,85440,80295,109359,915,131070,117527,116539,88028,8518,89016,73590,129524,76291,2943,8705,86181,26707,73581,121055
21593,89025,86815,88065,101079,131027,77682,120518,94545,101952,93952,50641,95151,89774,94663,70817,3945,87761,5094,83264,84238,47918
21594,89028,109359,77682,82711,99238,5966,104076,50641,99539,1841,65882,118252,5128,60941,95705,8701,109199,84714,45730,4808,111659
21595,89030,4016,6889,2867,2123,95875,2687,86298,87446,1566,104076,709,65300,71494,8701,1907,59159,364,2053,7281,539
21596,89039,112804,87047,117446,85175,107232,6208,3464,68237,71057,110119,57041,2044,48943,115023,1580,1515,74271,1909,5468,103253
21597,89041,85552,46839,26251,80924,55147,107344,444,53161,73117,78461,109638,1006,110030,107188,113543,69498,5904,27,85861,79765
21598,89043,6570,101350,5667,25908,8588,90017,52950,5527,500,93210,6038,8731,89273,3503,66053,928,7774,69911,1286,101262
21599,89045,6546,93114,92027,96131,88106,129348,111632,3199,5170,50641,3920,92424,69448,5939,79539,69195,72587,98059,101020,117752
21600,89047,77353,2123,1547,100141,1216,88672,82711,1117,8812,65660,8705,71688,43899,52806,66352,82641,454,109359,82909,88173
21601,89052,93859,110200,87960,851,108928,97002,8812,71390,77353,73581,96894,45440,83158,581,104552,83293,81184,56251,129786,96631
21602,89054,1282,93952,117930,25824,1669,109684,2687,68872,8848,63662,81831,1907,81087,121150,116487,48,96415,7098,94190,1579
21603,89056,8962,4185,106214,102852,60106,111632,93970,114394,110854,90960,1287,5285,26101,86290,99452,99560,86316,110852,114017,1381
21604,89060,6929,112640,88173,70817,60941,80797,111587,108046,2123,6889,116181,71057,106460,84238,7930,104249,73168,709,616,110503
21605,89069,106214,121300,82235,120936,119440,110326,129348,1006,116539,112473,97866,113707,71730,82356,57709,1587,7750,8809,4259,120621
21606,89072,83158,74731,108100,56174,45981,4677,97988,86513,86785,7249,3576,85555,5459,6659,101180,102070,85770,99371,121477,106254
21607,89074,101904,6424,86290,25990,95300,117630,26033,43708,79570,110966,5292,5767,84276,1223,109423,1393,8596,5180,6038,109280
21608,89083,87164,4783,101947,4185,107102,6160,86290,89386,90206,117903,88073,60333,117964,6784,2893,96724,89596,49121,4515,8637
21609,89085,95705,130066,73117,113073,26346,58452,98797,92096,6404,86785,79929,110535,86181,88701,73170,57526,126779,70824,2906,88028
21610,89087,26346,95705,230,130066,6940,53161,131122,86815,47165,115531,6404,86277,96401,1896,5966,111659,110348,85453,53133,81788
21611,89090,111303,109359,71899,335,69448,94280,93939,1006,47940,59922,2476,116539,111329,99402,106214,6838,91805,5285,109203,80862
21612,89098,26334,943,68976,8679,838,126002,728,55052,48660,6134,5473,107601,273,59641,99101,5011,80444,60758,26245,69118
21613,89102,96683,84770,90245,71390,80337,88901,81090,59607,86290,88094,4961,120618,83310,100567,83978,111107,26123,3895,104636,117901
21614,89104,127323,626,5876,92106,71057,4990,8963,93792,6968,1200,68791,1127,86785,1749,8870,73168,127292,85555,908,1175
21615,89110,7621,98797,119303,8705,1216,1854,1978,69906,80295,104076,59333,99314,8878,96569,76718,7001,106064,99124,87356,113374
21616,89112,626,101952,8705,119,7220,86316,69748,26010,95875,8694,104085,91805,7752,108156,83337,131250,117572,57709,117527,82235
21617,89114,47918,6546,6259,6447,69195,86815,5094,1216,89222,5040,93723,7808,8942,46770,50641,111632,8679,60106,48239,599
21618,89116,626,81788,26346,79,82711,131122,4764,83158,7031,95705,81658,113073,102792,53133,117586,3857,230,99539,3537,85453
21619,89118,79846,78461,841,26388,90738,92422,60941,55626,6194,128985,3708,54372,3505,93764,81138,6197,50064,6074,83256,88129
21620,89126,98162,85440,88028,43899,60941,109000,83337,99389,89016,8812,80779,81142,106214,112800,84446,71638,5945,91981,52724,112171
21621,89133,70637,68690,9010,105709,78653,80041,126156,58432,71096,87796,85691,72953,71638,55434,3028,2058,109665,52617,51380,7745
21622,89135,1907,588,56651,6889,45517,364,1566,709,2687,783,48,8748,104076,86815,87446,656,542,616,58,6154
21623,89137,100270,232,5271,3554,103052,91805,8812,86442,106873,83264,7322,5078,2943,83,56350,58373,2969,60128,82902,6779
21624,89139,26698,90876,5442,94314,4774,2803,230,130508,99238,71573,3051,5755,55290,4210,8849,2467,93952,5388,101180,5187
21625,89145,108046,8812,64900,124442,88028,128622,127001,111946,106214,1940,6209,4441,26346,80269,64784,8809,5733,86541,69429,76056
21626,89147,5669,96058,54826,125574,120629,881,125085,109359,105565,73681,115943,5939,26655,72923,115977,78976,7567,100581,99402,2149
21627,89162,1940,5162,201,110326,1749,88106,7447,106214,7775,4117,77353,82356,115460,102852,43,117863,107462,80295,59910,57709
21628,89164,99857,86785,131070,60289,112512,72395,99402,8685,335,63992,26258,111259,92841,91805,117586,52458,6202,61,101164,7521
